TIMESTAMP,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,CLOUD_DV
20100925,268,25.021,261.3,370.34,19.325,86.481,0,2.335,0.19796,127.55,44.536,456.95,380.46,27.565,7.521,4.436,46.805,45.058,0.50951,1859.9,0.0089591,3.22E+05,6.4331
20100926,269,23.591,270.31,357.28,16.746,86.424,0,5.33,0.34896,127.48,47.976,449.47,378.73,26.535,6.167,-4.0373,46.203,61.275,0.42988,1685.4,0.0089445,3.21E+05,3.2082
20100927,270,21.892,217.4,354.9,16.08,86.396,0,3.813,0.24065,92.356,38.864,438.31,380.52,24.865,5.125,-6.9063,37.875,48.298,0.43952,1832.6,0.0073578,3.15E+05,22.313
20100928,271,22.493,278.52,335.81,20.948,86.374,0,3.216,0.19525,115.17,49.832,446.13,379.73,25.448,4.271,2.4059,36.198,57.367,0.38688,2763.2,0.0045393,3.08E+05,0
20100929,272,24.629,269.27,347.46,25.308,86.092,0,2.224,0.153,110.08,47.463,456.11,381.48,26.765,3.458,5.7553,27.337,63.125,0.30219,3206.9,0.0041079,3.10E+05,2.6395
20100930,273,25.592,268.71,356.7,26.713,86.2,0,4.146,0.25438,112.65,48.292,461.54,381.95,27.281,2.708,3.6825,29.538,58.676,0.33485,3203,0.0044119,3.11E+05,2.3614
20101001,274,25.538,228.23,358.64,25.545,86.52,0,2.358,0.16427,83.96,40.86,459.28,379.44,27.456,2.438,0.52858,21.433,49.061,0.30404,2917,0.0051641,3.13E+05,16.394
20101002,275,24.45,179.75,368.82,20.84,86.53,0,3.115,0.2505,63.456,31.738,451.18,378.02,26.079,2.083,-1.8059,21.224,33.675,0.3866,2218.9,0.0070816,3.17E+05,33.683
20101003,276,21.633,204.36,363.12,14.788,86.608,0,2.915,0.25502,87.593,36.814,440.5,375.78,25.094,2.125,-8.276,27.792,47.594,0.36866,1648,0.0079773,3.16E+05,24.306
20101004,277,19.599,165.45,362.58,10.35,86.566,0,3.164,0.28129,72.991,28.83,424.53,374.65,22.117,2.208,-8.1716,37.757,33.133,0.53261,1173.7,0.008991,3.17E+05,38.379
20101005,278,19.316,209.8,359.09,9.809,86.535,0.635,4.406,0.33146,104.15,36.405,426.36,372.56,22.7,2.875,-1.6328,33.7,57.128,0.37103,1116.9,0.0090982,3.17E+05,21.491
20101006,279,20.302,241.99,335.61,12.75,86.651,0,4.322,0.28065,101.29,43.182,430.42,373.37,22.977,2.833,-1.3354,20.455,73.611,0.21745,1480.6,0.0079779,3.15E+05,8.9336
20101007,280,21.149,246.66,335.32,16.745,86.653,0,3.588,0.23865,97.776,44.49,436.95,373.2,23.819,2.396,1.2224,18.701,70.481,0.2097,2098.4,0.0060093,3.11E+05,6.6307
20101008,281,19.832,261.72,310.79,17.96,86.634,0,2.27,0.18469,91.367,47.45,430.39,376.58,23.367,1.75,-2.8071,16.518,72.03,0.18654,2765.5,0.0037183,3.04E+05,0.79364
20101009,282,19.145,259.93,305.93,17.827,86.657,0,2.245,0.19246,87.619,47.113,427.67,377.47,22.792,1.667,-1.3435,15.055,72.398,0.17215,2974.5,0.0031158,3.02E+05,1.4882
20101010,283,18.388,256.71,302.83,17.072,86.349,0,2.216,0.18069,86.861,46.563,422.72,378.26,22.315,1.375,-2.8838,14.387,66.909,0.17697,2986.1,0.0029318,3.00E+05,2.2118
20101011,284,18.57,252.8,309.06,16.673,86.32,0,2.336,0.17373,88.791,45.739,424.14,377.78,22.438,1.313,-0.96408,14.431,74.062,0.16308,2765.6,0.0033968,3.02E+05,2.9296
20101012,285,19.755,247.6,317.37,18.482,86.537,0,1.984,0.14679,86.442,44.795,430.6,377.49,23.004,1.25,1.8908,13.739,68.167,0.16774,2974.9,0.0032661,3.03E+05,4.5603
20101013,286,22.077,248.02,332.03,20.925,86.762,0,4.968,0.32231,92.911,45.844,438.24,374.45,23.354,1.125,2.9744,12.887,63.512,0.16868,2901.1,0.0040445,3.07E+05,3.7572
20101014,287,21.956,216.98,339.85,19.048,86.855,0,4.192,0.28937,74.948,40.174,439.01,373.08,23.754,1.271,1.345,10.961,52.81,0.17188,2433.2,0.0052512,3.10E+05,15.292
20101015,288,19.1,188.68,352.24,12.396,86.653,0,3.183,0.27467,74.564,34.465,429.5,372.35,23.5,1.333,-6.271,14.079,54.611,0.20497,1570.3,0.0069934,3.11E+05,25.989
20101016,289,17.968,186.33,326.33,11.502,86.558,0,1.969,0.1564,58.759,34.12,416.99,372.03,21.075,1.167,-5.7832,13.457,54.79,0.19718,1548.1,0.0065525,3.09E+05,26.329
20101017,290,18.538,234.07,320.55,14.234,86.474,0,2.281,0.1615,85.08,43.236,423.52,371.67,21.773,1.042,3.8439,14.731,65.234,0.18422,2056.8,0.0051232,3.06E+05,6.5577
20101018,291,18.351,219.73,323.5,13.459,86.273,0,3.623,0.26877,79.304,40.409,420.81,371.13,21.765,1.063,-4.2176,10.429,69.917,0.1298,1907.6,0.0055171,3.07E+05,11.788
20101019,292,16.801,215.65,316.82,10.203,86.2,0,4.106,0.28704,77.85,40.455,411.16,372.08,19.902,0.813,-5.1943,6.7659,69.891,0.088263,1435.2,0.0064599,3.08E+05,13.05
20101020,293,15.068,189.18,321.7,8.324,86.277,0,3.54,0.24702,72.534,34.357,401.42,376.14,18.758,0.75,-6.8141,5.5529,64.556,0.079204,1244.2,0.0063624,3.06E+05,23.238
20101021,294,11.792,158.25,314.46,5.221,86.279,0,2.683,0.23875,55.754,28.996,385.67,379.66,16.917,0.604,-14.556,9.1526,54.613,0.14354,873.43,0.0062258,3.02E+05,35.315
20101022,295,11.694,173.17,309.91,5.991,86.274,0,2.222,0.17773,54.193,35.35,383.84,379.45,16.194,0.75,-3.9714,4.4722,53.597,0.077015,1048.5,0.0056023,3.00E+05,28.828
20101023,296,13.428,209.86,295.59,8.129,86.429,0,2.397,0.20371,69.697,40.443,392.74,378.89,17.063,0.688,-2.3092,4.8399,70.59,0.064164,1378.7,0.0052425,3.01E+05,13.124
20101024,297,14.843,220.24,301.78,10.283,86.49,0,2.26,0.18204,75.146,41.701,402.66,379.11,18.323,0.75,2.313,8.8861,71.79,0.11015,1726.2,0.00475,3.01E+05,7.9157
20101025,298,17.089,173.99,315.82,11.863,85.916,0,4.696,0.3745,51.383,33.263,402.86,377.71,17.85,0.542,-4.5688,4.6931,52.672,0.081811,1753.8,0.0055278,3.06E+05,26.537
20101026,299,15.645,217.14,305.66,9.469,85.883,0,3.374,0.27058,74.132,41.967,404.16,377.56,18.429,0.667,-1.2365,9.0804,67.177,0.11908,1420.9,0.0060276,3.05E+05,7.3558
20101027,300,17.063,216.3,312.6,12.052,86.452,0,1.974,0.16767,71.083,41.269,414.2,378.81,19.877,0.792,4.7355,7.4803,63.529,0.10534,1802.5,0.0053333,3.05E+05,6.6848
20101028,301,18.116,220.14,308.11,15.666,86.93,0,5.43,0.30923,69.018,44.126,412.72,377.95,19.148,0.75,-0.66377,6.6358,59.769,0.09993,2569.6,0.0036651,3.02E+05,3.9301
20101029,302,20.406,210.13,321.36,19.404,86.72,0,2.929,0.21677,63.89,41.389,423.49,376.56,20.198,0.646,3.5085,6.0341,58.366,0.093697,3047.1,0.0032772,3.03E+05,7.5666
20101030,303,21.005,211.94,312.22,20.3,86.439,0,3.737,0.26571,56.581,42.58,422.03,375.54,20.4,0.625,-3.3697,6.838,58.697,0.10434,3120.1,0.0032917,3.04E+05,5.8028
20101031,304,15.935,186.92,294.41,13.775,86.511,0,2.39,0.1944,40.181,37.228,400.99,375.98,17.602,0.479,-7.03,3.7841,47.928,0.073177,2578.5,0.0031112,2.98E+05,16.115
20101101,305,15.693,212.59,291.35,13.666,86.803,0,2.135,0.16329,50.976,46.759,399.49,372.8,17.615,0.5,-1.9118,5.6622,54.321,0.094397,2614.2,0.0029791,2.98E+05,3.4367
20101102,306,16.405,212.78,294.49,15.021,87.007,0,4.047,0.23785,58.67,41.814,403.42,368.24,17.633,0.458,-2.1174,5.8479,51.528,0.10192,2925.2,0.0025947,2.97E+05,2.3125
20101103,307,17.631,211.24,300.33,16.565,86.997,0,4.762,0.30462,59.474,41.45,407.36,367.17,17.642,0.396,-1.8776,5.2807,51.685,0.092699,3095.1,0.0025685,2.99E+05,2.1142
20101104,308,16.605,207.71,292.13,14.599,86.916,0,5.588,0.33306,50.851,41.29,404.23,366.51,17.894,0.375,-4.5736,5.2383,43.212,0.10812,2675.4,0.003072,2.99E+05,2.8391
20101105,309,15,208.87,287.76,14.086,86.673,0,3.498,0.18492,54.503,41.354,397.52,366.5,16.575,0.396,-3.5728,5.7584,53.188,0.097689,3077.7,0.002123,2.95E+05,1.5097
20101106,310,17.347,204.52,296.18,17.483,86.7,0,2.034,0.149,50.997,40.303,406.23,365.22,17.533,0.479,1.0358,4.7544,54.044,0.080858,3756.6,0.0016593,2.96E+05,2.648
20101107,311,17.111,206.51,288.76,16.872,86.658,0,2.185,0.16012,48.496,40.763,402.68,364.32,17.233,0.438,-4.1249,5.934,56.395,0.095204,3526.4,0.0018885,2.96E+05,0.69474
20101108,312,15.327,201.64,286.85,14.588,86.115,0,3.166,0.21508,48.802,39.949,396.43,363.24,16.254,0.354,-3.4038,3.7787,52.319,0.067359,3195.4,0.0020355,2.95E+05,2.1304
20101109,313,11.063,184.4,283.53,8.52,85.985,0,3.688,0.30383,52.341,35.192,377.06,363.68,14.633,0.271,-13.137,0.77879,59.424,0.012936,1845.5,0.0033728,2.94E+05,10.293
20101110,314,10.502,203.09,262.54,10.887,86.069,0,3.665,0.25012,50.854,40.481,370.89,363.89,12.056,0.208,-6.5187,4.5762,63.538,0.067184,3279.5,0.0013043,2.88E+05,0.49754
20101111,315,10.688,178.52,271.22,9.081,86.371,0,2.89,0.2321,41.3,35.053,370.31,363.86,12.102,0.188,-8.1889,2.2806,49.335,0.044185,2147.2,0.0027177,2.92E+05,12.073
20101112,316,8.088,201.62,248.42,8.718,86.931,0,1.528,0.14069,45.874,39.768,360.84,365.31,10.588,0.208,-9.1352,3.5952,50.526,0.066428,2769.4,0.0014814,2.86E+05,0
20101113,317,10.082,197.23,260.92,10.969,86.574,0,2.127,0.1555,48.123,38.917,367.92,364.8,10.963,0.146,-3.785,3.3941,52.036,0.061233,3635,0.00098505,2.87E+05,1.578
20101114,318,10.936,191.74,269.79,11.441,86.106,0,2.92,0.21496,49.22,37.172,372.03,365.22,12.017,0.167,-3.308,3.5702,53.188,0.062902,3493.1,0.001172,2.88E+05,3.6218
20101115,319,10.209,194.38,266.62,8.93,86.167,0,3.727,0.2989,55.341,38.12,364.49,363.88,10.881,0.104,-6.6509,2.4411,59.111,0.039658,2200.4,0.0025409,2.91E+05,1.6343
20101116,320,11.007,190.75,274.21,9.037,86.317,0,3.196,0.21694,51.604,37.117,373.25,374.07,12.163,0.229,-1.6532,2.6348,51.676,0.048514,2053.6,0.0029505,2.93E+05,3.102
20101117,321,12.059,190.78,273.16,10.388,86.641,0,2.72,0.16452,45.807,37.413,377.58,387.76,12.627,0.229,-1.6031,2.3248,48.863,0.045417,2356,0.0026476,2.93E+05,2.1849
20101118,322,13.029,191.05,273.95,12.573,86.707,0,3.825,0.19406,43.043,38.179,380.43,387.52,12.6,0.208,-1.3661,3.3885,41.694,0.075163,3143.9,0.0017392,2.92E+05,1.3286
20101119,323,14.686,180.49,285.29,14.403,86.366,0,3.085,0.16529,38.99,35.984,387.5,386.99,13.71,0.208,-0.10354,4.0323,45.713,0.081058,3433.7,0.0016552,2.93E+05,6.0581
20101120,324,15.436,187.34,281.23,14.395,86.159,0,5.132,0.33167,37.106,37.452,390.5,386.31,14.527,0.188,-1.3002,2.1183,39.978,0.050319,3040.3,0.0022626,2.96E+05,1.7557
20101121,325,12.067,185.82,275.88,8.41,86.182,0,4.153,0.3506,43.722,36.608,378.04,385.18,13.396,0.188,-6.2573,-1.098,51.94,0,1637.9,0.0041005,2.97E+05,1.5808
20101122,326,8.107,186.28,259.21,5.217,86.429,0,2.731,0.19177,45.862,36.54,359.9,383.8,10.698,0.125,-10.325,2.1223,54.177,0.037697,1168.4,0.0040281,2.93E+05,0.74978
20101123,327,8.953,146.18,268.68,8.577,86.207,0,2.457,0.16319,24.625,29.134,358.21,385.51,9.133,0.083,-7.3519,4.3519,34.837,0.11105,2373.1,0.0020665,2.89E+05,21.943
20101124,328,8.624,150.81,260.17,8.521,85.819,0,2.717,0.21894,23.425,29.38,355.25,386.44,8.915,0.083,-10.109,2.141,36.406,0.055544,2443.7,0.0019338,2.88E+05,18.888
20101125,329,4.706,156.23,251.34,4.188,86.26,0,2.673,0.22012,33.327,30.419,340.75,386.23,7,0.021,-11.468,2.9482,46.619,0.059478,1160.5,0.0031473,2.87E+05,15.231
20101126,330,5.538,189.09,232.75,7.708,86.713,0,3.418,0.21446,39.741,38.495,340.17,387.9,5.577,0,-8.4231,3.7139,49.435,0.069877,3093.2,0.00096597,2.83E+05,0
20101127,331,8.881,171.55,251.68,10.272,86.128,0,2.906,0.17883,32.251,33.99,353.66,387.23,7.119,0.042,-0.55421,2.7178,37.589,0.067429,3789.8,0.00080208,2.85E+05,6.2792
20101128,332,7.929,166.09,267.05,6.992,85.657,1.397,6.352,0.49258,40.05,33.429,356.63,386.18,8.946,0.021,-8.3968,6.6128,39.399,0.14372,1841.3,0.0026756,2.89E+05,8.9739
20101129,333,0.882,181.24,223.61,3.952,86.454,0,3.923,0.3051,46.424,35.469,319.69,389.31,3.144,0.208,-21.489,17.652,57.459,0.23501,1537.4,0.0018457,2.80E+05,0.13472
20101130,334,2.256,182.21,225.7,5.595,87.158,0,2.452,0.15267,43.292,35.847,325.61,389.72,2.34,0.042,-4.7155,9.9053,42.252,0.18991,2434.1,0.0011379,2.80E+05,0
20101201,335,7.505,178.5,251.1,9.929,86.734,0,3.176,0.15827,43.139,35.012,348.54,388.44,5.831,0.25,1.793,6.9565,43.562,0.1377,4890.4,0.00031384,2.83E+05,0.80838
20101202,336,11.837,174.5,265.29,13.598,86.673,0,3,0.1194,35.95,34.223,366.62,388.68,8.725,0.146,4.092,5.7382,37.246,0.1335,6058.4,0.00019201,2.87E+05,2.646
20101203,337,13.656,143.6,281.43,14.852,86.557,0,2.639,0.12581,20.782,27.599,373.66,389.69,10.223,0.104,1.238,3.3754,25.743,0.11592,4903.2,0.00055262,2.90E+05,20.368
20101204,338,13.82,134.67,290.52,14.199,86.578,0,3.079,0.14169,20.578,26.184,375.83,389.12,10.927,0,1.3484,3.119,20.041,0.13467,3883.4,0.0011425,2.91E+05,24.724
20101205,339,14.426,160.49,289.62,15.213,86.721,0,2.312,0.13554,32.247,30.884,384.1,388.93,12.487,0.021,2.45,3.4821,36.931,0.086163,4361.5,0.00086676,2.91E+05,9.8788
20101206,340,16.214,159.92,306.21,15.653,86.741,0,3.032,0.17865,37.533,30.643,395.36,388.19,14.375,0.063,5.9961,1.5695,33.046,0.04534,3333.7,0.001986,2.96E+05,9.5669
20101207,341,12.528,160.15,274.16,11.373,86.725,0,2.452,0.17394,25.895,31.307,373.87,389.35,12.194,0,-9.2294,2.2286,35.511,0.059052,2672.8,0.0022535,2.93E+05,8.9198
20101208,342,11.213,175.59,260.37,11.287,86.805,0,3.966,0.19892,30.869,35.316,366.37,388.47,10.017,0,-5.8307,2.7477,36.788,0.069499,3198,0.0014471,2.89E+05,0
20101209,343,13.425,168.56,272.79,14.334,86.574,0,2.789,0.16242,28.956,32.923,376.31,388.55,11.081,0.042,1.4986,3.5634,35.85,0.090411,4432.5,0.00075727,2.90E+05,2.3521
20101210,344,14.343,156.1,295.07,11.548,86.501,0,3.22,0.2449,38.444,30.178,380.05,387.39,12.333,0.042,0.9754,-0.17282,37.392,0,2208.8,0.0034479,2.98E+05,9.1547
20101211,345,12.89,161.55,287.69,9.68,86.555,0,2.739,0.22254,36.832,31.095,378.57,388.27,12.463,0.042,-1.2814,1.99,37.279,0.050676,1893.9,0.0037302,2.97E+05,4.7965
20101212,346,13.39,164.87,283.5,11.487,86.795,0,2.048,0.1549,33.145,31.885,380.35,388.36,12.542,0.083,-1.5032,2.7601,35.108,0.072885,2443,0.0027748,2.95E+05,2.999
20101213,347,13.02,171.22,271.37,12.057,86.594,0,3.677,0.17958,29.733,34.374,375.21,387.53,11.533,0.042,-3.9233,2.5674,33.641,0.070907,2843.9,0.0021066,2.93E+05,0
20101214,348,14.619,167.68,279.39,14.314,86.264,0,2.736,0.16675,29.199,33.094,381.53,387.29,12.192,0.042,-0.14202,2.4766,36.795,0.063065,3414,0.0016694,2.93E+05,0.67808
20101215,349,13.234,171.98,280.44,10.753,85.94,0,3.391,0.21365,39.053,33.714,376.56,387,12.002,0.063,-2.9275,2.0456,46.275,0.042334,2193.5,0.0032227,2.96E+05,0
20101216,350,10.878,135.67,304.58,6.404,85.875,1.651,4.076,0.29644,40.729,26.788,370.67,387.48,11.427,0.021,-2.5581,1.6458,42.589,0.037207,1224.7,0.0048003,2.97E+05,19.966
20101217,351,8.972,141.66,317.5,3.284,86.177,0,1.718,0.1525,68.001,24.579,364.31,399.65,11.248,0.75,-7.8026,18.396,36.955,0.33235,613.62,0.0059168,2.98E+05,15.813
20101218,352,9.319,151.6,283.79,4.981,86.352,0,2.169,0.1505,43.588,27.139,362.28,394.72,10.025,1.021,-2.9703,9.9294,34.058,0.22573,994.87,0.0048709,2.96E+05,9.2156
20101219,353,12.114,155.59,291.47,7.52,86.182,0,2.498,0.15415,41.573,28.737,374.23,393.78,11.333,1.083,1.2079,5.5867,41.587,0.11843,1381.1,0.004778,2.99E+05,7.2499
20101220,354,14.191,125.73,295.84,9.817,86.127,0,3.285,0.2126,19.461,23.674,375.65,393.28,11.081,1.021,-2.6496,4.151,25.13,0.14176,1706.3,0.004603,3.00E+05,25.083
20101221,355,14.215,129.4,301.62,9.85,86.363,0,3.549,0.25202,23.003,24.393,380.94,393.46,12.156,0.646,-0.71304,2.8001,25.273,0.099745,1711.5,0.0045847,3.00E+05,23.041
20101222,356,14.064,99.443,314.91,9.912,86.288,0,4.55,0.31408,13.937,18.414,379.82,392.56,12.023,0.313,0.22779,2.3123,12.58,0.15527,1753.4,0.0044294,3.00E+05,41.05
20101223,357,8.247,118.09,296.4,2.97,86.41,3.175,4.043,0.3584,34.777,19.273,358.12,394.38,10.475,3.083,-16.967,22.072,24.953,0.46937,574.78,0.0057308,2.97E+05,30.068
20101224,358,6.909,168.93,257.53,4.728,86.663,0,3.234,0.18442,44.569,30.961,347.71,392.74,6.781,3.396,-6.8982,15.79,36.919,0.29957,1131.6,0.003758,2.91E+05,0
20101225,359,9.054,168.94,259.81,7.277,86.656,0,5.002,0.2885,38.1,32.196,355.27,395.07,7.556,2.875,-2.7694,12.695,31.293,0.2886,1749.4,0.0030482,2.91E+05,0.81738
20101226,360,9.818,157.78,270.42,7.953,86.411,0,3.277,0.24846,34.291,29.801,361.14,395.1,9.01,2.521,-2.6886,7.739,36.552,0.17473,1871.9,0.0030071,2.92E+05,7.8905
20101227,361,7.435,95.787,290.2,4.639,86.298,0,2.072,0.14135,15.702,16.899,350.99,394.68,7.869,2.188,-7.8635,4.624,20.722,0.18243,1055.7,0.0041027,2.92E+05,44.009
20101228,362,6.433,164.66,260.34,3.849,86.181,0,2.157,0.16373,41.519,30.492,350.08,395.36,7.777,1.667,-4.5108,7.1033,41.945,0.14482,899.23,0.0041842,2.91E+05,3.8773
20101229,363,6.523,91.118,292.7,4.51,85.583,1.27,4.975,0.34481,19.468,16.859,345.37,394.44,6.394,1.521,-6.522,7.2881,19.754,0.26951,1097.2,0.0037745,2.91E+05,46.291
20101230,364,2.424,41.52,286.94,2.053,85.044,2.794,6.317,0.46594,-3.9274,6.1889,324.43,395.81,3.208,4.979,-22.946,22.23,-3.6315,1.1953,571.74,0.0038281,2.87E+05,75.576
20101231,365,-1.442,47.627,258.78,1.767,85.897,0,3.03,0.25444,-8.9419,7.1412,305.62,399.16,-0.62,2.353,-16.253,11.636,6.9437,0.62628,645.41,0.0027086,2.80E+05,72
20110101,1,-1.98,164.23,223.07,2.479,86.634,0,1.569,0.12292,44.967,28.922,310.25,401,0.5,1.542,-8.1413,13.503,38.451,0.25991,1035.4,0.0020191,2.78E+05,3.8494
20110102,2,2.304,174.47,232.39,4.347,86.532,0,3.036,0.17265,48.05,32.765,322.88,400.13,1.504,1.729,-4.1108,11.85,34.285,0.25686,1539,0.0020627,2.82E+05,0
20110103,3,5.862,168.09,245.81,6.39,86.223,0,3.575,0.20646,41.548,31.825,337.51,399.43,3.773,1.604,-0.078167,9.2736,36.326,0.20337,1981.8,0.0020726,2.86E+05,2.4719
20110104,4,4.424,164.71,243.12,5.126,86.532,0,2.226,0.13419,39.57,30.667,334.6,398.51,4.138,1.688,-3.8446,7.9983,38.668,0.17139,1602.6,0.0023406,2.85E+05,4.4117
20110105,5,4.571,104.42,258.16,5.055,86.797,0,2.112,0.094812,9.8628,18.653,331.46,398.06,3.417,1.458,-5.9435,5.9746,15.251,0.28149,1544.8,0.0024467,2.85E+05,40.176
20110106,6,8.313,126.28,284.73,8.738,86.674,0,2.466,0.11887,35.368,22.673,351.09,398.52,6.217,1.292,4.6726,7.885,20.622,0.2766,2692.7,0.0015909,2.87E+05,27.738
20110107,7,10.549,174.05,275.3,10.071,86.093,0,2.758,0.18285,48.268,33.069,365.47,399.24,8.881,1.229,4.1123,8.1604,41.83,0.16324,2687.7,0.0019234,2.90E+05,0.5704
20110108,8,5.241,173.68,245.69,5.509,85.795,0,2.898,0.21942,41.743,32.932,341.66,399.23,6.323,1.25,-11.477,6.6429,48.382,0.12073,1652,0.0024396,2.86E+05,1.2993
20110109,9,7.221,171,257.77,6.692,85.922,0,2.678,0.19083,45.784,32.575,347.68,397.08,6.308,0.958,-0.87169,5.6581,48.926,0.10366,1845.1,0.0025196,2.88E+05,3.4825
20110110,10,6.68,176.8,250.2,6.028,86.283,0,2.606,0.18869,43.393,33.56,346.94,397.19,6.525,0.958,-4.1396,5.8077,45.231,0.11379,1645.7,0.0027214,2.88E+05,0.98231
20110111,11,6.374,177.48,253.88,6.418,86.77,0,3.204,0.1814,47.052,34.069,347.42,398.55,6.248,1.083,-1.5115,5.9632,48.539,0.10941,1884.8,0.0022788,2.87E+05,0.98378
20110112,12,7.211,163.42,268.48,7.407,86.908,0,1.839,0.13106,45.325,30.284,353.65,399.42,7.752,0.688,-0.027896,5.5705,41.911,0.11732,2215.7,0.0019729,2.87E+05,9.6633
20110113,13,7.993,180.78,258.95,7.775,86.903,0,2.9,0.17333,46.752,34.927,355.06,400.05,7.579,0.333,-1.6315,3.9599,43.82,0.082878,2208.5,0.0021085,2.88E+05,0.86215
20110114,14,9.719,181.16,263.54,8.525,86.543,0,3.508,0.26273,47.02,34.821,359.88,398.09,8.367,0.292,0.75577,4.5321,40.063,0.10163,2137.6,0.0025321,2.91E+05,1.4411
20110115,15,10.161,179.74,267.25,8.834,86.619,0,2.12,0.18902,45.851,34.403,363.84,397.61,9.065,0.375,-0.89485,4.509,46.146,0.089015,2168.7,0.002568,2.91E+05,2.8704
20110116,16,10.58,177.4,271.91,9.775,86.403,0,2.791,0.18373,47.202,33.532,365.8,397.35,9.519,0.625,1.1334,5.3737,42.87,0.11139,2510.7,0.0021491,2.91E+05,5.0503
20110117,17,12.858,177.71,286.33,10.367,86.212,0,2.801,0.24835,51.274,33.626,376.41,396.22,11.073,0.625,3.5385,2.2526,44.171,0.048522,2140.1,0.0032248,2.96E+05,5.4542
20110118,18,13.936,181.25,282.79,11.255,86.223,0,1.735,0.16137,45.045,34.641,381.36,396.36,11.688,0.229,2.162,4.5463,47.453,0.087431,2204.8,0.0033632,2.97E+05,4.0327
20110119,19,14.569,187.28,291.13,12.064,86.016,0,3.778,0.29888,56.219,36.116,383.37,394.72,12.035,0.167,2.6888,5.111,48.782,0.094836,2336.1,0.0032673,2.97E+05,1.1943
20110120,20,10.944,179.5,279.9,7.592,86.357,0,2.058,0.1484,48.88,33.846,373.92,393.41,11.977,0.146,-3.4298,3.9394,46.668,0.077841,1555.7,0.0039546,2.95E+05,5.1968
20110121,21,9.866,188.71,265.28,9.196,86.351,0,2.261,0.15581,48.375,36.067,366.62,393.32,10.602,0.146,-4.2622,2.7241,51.507,0.050231,2429.7,0.0021393,2.90E+05,1.0689
20110122,22,11.106,188.32,269.98,10.842,86.003,0,3.058,0.20848,48.565,36.146,370.65,393.82,10.746,0.104,0.50923,3.9253,45.628,0.079214,2938,0.0017149,2.90E+05,1.7214
20110123,23,8.713,185.65,258.14,8.386,86.104,0,2.419,0.21673,45.165,35.877,359.69,393.86,9.404,0.125,-6.9073,2.9871,42.464,0.065722,2339.2,0.0020741,2.88E+05,3.829
20110124,24,7.757,197.87,244.4,8.619,86.306,0,2.89,0.21444,46.927,38.712,353.4,393.17,8.279,0.25,-6.4966,3.8868,47.523,0.075605,2835.8,0.0013902,2.86E+05,0
20110125,25,6.76,187.12,250.59,8.141,86.391,0,3.457,0.19846,47.277,36.446,350.8,394.25,7.671,0.188,-5.2137,2.7302,49.479,0.052293,2891.7,0.001232,2.84E+05,4.0399
20110126,26,6.969,198.05,244.17,8.397,86.425,0,2.606,0.16162,47.487,38.634,352.92,393.56,7.702,0.167,-2.6399,2.7915,42.684,0.061384,3020.6,0.0011496,2.84E+05,0
20110127,27,6.776,203.25,241.97,8.281,86.723,0,4.056,0.20658,50.787,40.533,350.7,393.07,7.369,0.188,-5.3351,3.0837,47.215,0.061308,3011,0.0011345,2.84E+05,0
20110128,28,8.913,192.33,258.32,10.09,86.501,0,2.094,0.13602,50.853,37.303,359.71,392.55,8.369,0.167,2.8445,2.7786,47.405,0.05537,3547.1,0.00094735,2.86E+05,4.4766
20110129,29,9.91,199.3,260.73,10.433,86.404,0,2.92,0.19262,54.578,38.819,363.68,392.28,9.673,0.188,-2.0796,3.2766,57.303,0.054087,3237.9,0.0012715,2.88E+05,1.3966
20110130,30,9.885,197.97,270.47,10.013,86.37,0,2.966,0.1946,60.076,38.49,367.27,391.51,9.885,0.229,5.7813,2.8324,54.384,0.049504,2924.5,0.0015603,2.88E+05,3.5775
20110131,31,6.155,108.59,293.13,4.94,85.997,2.921,3.354,0.2714,30.12,20.692,348.8,391.89,7.998,0.667,-18.135,2.9068,25.988,0.1006,1284.5,0.0032676,2.89E+05,47.906
20110201,32,5.153,116.85,264.98,4.931,85.975,0,4.658,0.38252,22.669,21.761,334.65,392.78,4.317,2.604,-13.019,22.147,7.525,0.74639,1405.6,0.0028147,2.87E+05,44.39
20110202,33,-4.095,220.28,197.63,3.21,86.332,0,4.374,0.39073,61.943,43.637,309.09,396.09,1.846,1.729,-20.504,12.151,67.429,0.15269,1931,0.00094273,2.73E+05,0
20110203,34,-9.442,223.18,180.69,2.117,86.876,0,4.726,0.37985,70.775,45.065,284.91,396.43,-3.129,0.854,-19.424,6.5095,63.187,0.093399,1829.1,0.00062992,2.67E+05,0
20110204,35,-1.847,216.62,217.13,4.768,86.728,0,2.229,0.147,71.832,42.392,316.7,396.61,0.208,1.521,5.7381,5.5934,61.055,0.083924,3367.6,0.00041023,2.74E+05,0.38153
20110205,36,6.171,205.76,253.21,7.431,86.244,0,3.533,0.24354,71.264,39.841,345.29,394.24,5.163,1.75,10.426,4.4611,53.795,0.076577,2559.8,0.0014641,2.84E+05,6.0188
20110206,37,7.618,207.25,252.01,8.003,86.466,0,2.892,0.24369,65.224,40.533,350.68,392.93,6.792,1.854,1.5128,6.9557,56.618,0.10941,2453.4,0.0017599,2.87E+05,6.7058
